,store_id,order_id,profit,delivery_distance,date_create,order_start_prepare,planned_prep_time,order_ready,order_pickup,region_id,status_id,items_count,order_price,day_of_week,hour_start,minutes_start,hour_start_sin,hour_start_cos,minutes_start_sin,minutes_start_cos,prepared_on_time
1457,6579,20557445,21.488,1147,2024-09-05 02:43:00.000000000,2024-09-05 02:43:30.293065910,20.0,2024-09-05 03:01:58.000000000,2024-09-05 03:29:58,683,F,1,9.56,3,2,43,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025201,True
1458,4447,20557441,53.720000000000006,4856,2024-09-05 02:42:32.000000000,2024-09-05 03:01:31.000000000,20.0,2024-09-05 03:12:20.000000000,2024-09-05 03:40:20,685,F,4,64.13,3,3,1,0.7071067811865475,0.7071067811865476,0.25881904510252074,0.9659258262890683,True
1459,3255,20557433,15.310200000000002,4984,2024-09-05 02:38:24.000000000,2024-09-05 02:38:31.000000000,25.0,2024-09-05 03:02:12.000000000,2024-09-05 03:30:12,683,F,1,16.36,3,2,38,0.49999999999999994,0.8660254037844387,-0.49999999999999917,-0.8660254037844392,True
1460,4548,20557431,8.216,4064,2024-09-05 02:36:46.000000000,2024-09-05 02:36:50.000000000,15.0,2024-09-05 03:03:50.000000000,2024-09-05 03:31:50,707,F,2,61.11,3,2,36,0.49999999999999994,0.8660254037844387,3.6739403974420594e-16,-1.0,False
1461,10089,20557429,45.4545,1272,2024-09-05 02:36:57.000000000,2024-09-05 03:08:14.000000000,25.0,2024-09-05 03:35:48.083525794,2024-09-05 04:01:47,687,F,2,33.019999999999996,3,3,8,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,True
1462,3141,20557425,53.088,903,2024-09-05 02:42:00.000000000,2024-09-05 02:43:05.000000000,10.0,2024-09-05 02:51:52.000000000,2024-09-05 03:19:52,695,F,4,52.06,3,2,43,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025201,True
1463,4748,20557423,35.155,3841,2024-09-05 02:35:23.000000000,2024-09-05 02:35:28.000000000,25.0,2024-09-05 02:45:45.000000000,2024-09-05 03:13:45,707,F,1,29.57,3,2,35,0.49999999999999994,0.8660254037844387,0.2588190451025208,-0.9659258262890683,True
1464,11191,20557421,10.428,6988,2024-09-05 02:38:57.000000000,2024-09-05 02:39:05.000000000,15.0,2024-09-05 03:07:59.000000000,2024-09-05 03:35:59,703,F,2,33.9,3,2,39,0.49999999999999994,0.8660254037844387,-0.7071067811865466,-0.7071067811865485,False
1465,4755,20557413,21.172,2605,2024-09-05 02:32:13.000000000,2024-09-05 02:32:34.000000000,15.0,2024-09-05 02:50:08.083525794,2024-09-05 03:22:47,707,F,4,86.97999999999999,3,2,32,0.49999999999999994,0.8660254037844387,0.8660254037844392,-0.4999999999999992,True
1466,6743,20557409,7.9,5842,2024-09-05 02:31:06.000000000,2024-09-05 02:31:13.000000000,5.0,2024-09-05 02:32:29.000000000,2024-09-05 03:00:29,705,F,2,36.31,3,2,31,0.49999999999999994,0.8660254037844387,0.9659258262890684,-0.2588190451025202,True
1467,8929,20557405,18.96,9747,2024-09-05 02:29:31.000000000,2024-09-05 02:30:01.293065910,15.0,2024-09-05 02:40:01.000000000,2024-09-05 03:08:01,683,F,1,8.27,3,2,30,0.49999999999999994,0.8660254037844387,1.0,1.1943401194869635e-15,True
1468,5212,20557403,22.91,9456,2024-09-05 02:28:49.000000000,2024-09-05 02:28:55.000000000,15.0,2024-09-05 02:46:29.083525794,2024-09-05 03:10:56,683,F,6,75.83,3,2,28,0.49999999999999994,0.8660254037844387,0.8660254037844384,0.5000000000000006,True
1469,3255,20557399,54.92085478197756,486,2024-09-05 02:28:49.000000000,2024-09-05 02:29:08.000000000,30.0,2024-09-05 02:58:34.000000000,2024-09-05 03:26:34,683,F,6,75.83,3,2,29,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,True
1470,4548,20557391,25.28,2758,2024-09-05 02:23:58.000000000,2024-09-05 02:26:34.000000000,15.0,2024-09-05 02:39:42.000000000,2024-09-05 03:07:42,707,F,2,66.97,3,2,26,0.49999999999999994,0.8660254037844387,0.5,0.8660254037844386,True
1471,6743,20557389,39.5,663,2024-09-05 02:23:27.000000000,2024-09-05 02:23:37.000000000,20.0,2024-09-05 02:32:53.000000000,2024-09-05 03:00:53,705,F,4,109.68,3,2,23,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,True
1472,4748,20557381,26.86,1970,2024-09-05 02:22:12.000000000,2024-09-05 02:22:18.000000000,25.0,2024-09-05 02:45:07.000000000,2024-09-05 03:13:07,707,F,2,38.55,3,2,22,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,True
1473,3475,20557379,46.768,3920,2024-09-05 02:23:12.000000000,2024-09-05 02:23:17.000000000,25.0,2024-09-05 02:50:51.083525794,2024-09-05 03:14:14,683,F,2,33.620000000000005,3,2,23,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,True
1474,10151,20557377,48.03200000000001,2278,2024-09-05 02:20:34.000000000,2024-09-05 02:30:51.000000000,20.0,2024-09-05 02:59:19.000000000,2024-09-05 03:27:19,685,F,2,22.810000000000002,3,2,30,0.49999999999999994,0.8660254037844387,1.0,1.1943401194869635e-15,False
1475,3141,20557375,12.166000000000002,5048,2024-09-05 02:21:00.000000000,2024-09-05 02:21:43.000000000,5.0,2024-09-05 02:33:05.000000000,2024-09-05 03:01:05,695,F,3,64.76,3,2,21,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,False
1476,6579,20557373,51.824000000000005,5517,2024-09-05 02:19:00.000000000,2024-09-05 02:19:42.000000000,20.0,2024-09-05 03:04:34.000000000,2024-09-05 03:32:34,683,F,3,56.9,3,2,19,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,False
1477,5212,20557363,18.328,9255,2024-09-05 02:19:00.000000000,2024-09-05 02:19:10.000000000,15.0,2024-09-05 02:35:21.000000000,2024-09-05 03:03:21,683,F,3,56.9,3,2,19,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,True
1478,8929,20557355,12.64,1654,2024-09-05 02:19:17.000000000,2024-09-05 02:19:43.000000000,15.0,2024-09-05 02:32:46.000000000,2024-09-05 03:00:46,683,F,3,39.1,3,2,19,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,True
1479,6299,20557353,54.92085478197756,4460,2024-09-05 02:15:28.000000000,2024-09-05 02:15:34.000000000,20.0,2024-09-05 02:34:59.000000000,2024-09-05 03:02:59,683,F,3,27.7,3,2,15,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,True
1480,11267,20557347,35.55,9884,2024-09-05 02:15:13.000000000,2024-09-05 02:15:32.000000000,15.0,2024-09-05 02:44:13.000000000,2024-09-05 03:12:13,683,F,4,69.72,3,2,15,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,False
1481,4447,20557345,20.224000000000004,1140,2024-09-05 02:13:47.000000000,2024-09-05 02:20:25.000000000,15.0,2024-09-05 02:32:35.000000000,2024-09-05 03:00:35,685,F,2,40.71,3,2,20,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True
1482,5212,20557343,37.6672,4226,2024-09-05 02:14:01.000000000,2024-09-05 02:14:12.000000000,20.0,2024-09-05 02:35:19.000000000,2024-09-05 03:03:19,683,F,2,22.59,3,2,14,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,True
1483,10419,20557337,54.92085478197756,6001,2024-09-05 02:11:30.000000000,2024-09-05 02:12:00.293065910,40.0,2024-09-05 02:44:15.000000000,2024-09-05 03:12:15,685,F,4,36.68,3,2,12,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,True
1484,8597,20557335,54.92085478197756,839,2024-09-05 02:16:42.000000000,2024-09-05 02:16:48.000000000,25.0,2024-09-05 02:36:15.000000000,2024-09-05 03:04:15,683,F,3,87.66,3,2,16,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,True
1485,3250,20557329,56.311200000000014,4125,2024-09-05 02:17:23.000000000,2024-09-05 02:42:18.000000000,25.0,2024-09-05 03:15:26.000000000,2024-09-05 03:43:26,683,F,3,55.98,3,2,42,0.49999999999999994,0.8660254037844387,-1.0,-4.286263797015736e-16,False
1486,11803,20557327,2.765,1531,2024-09-05 02:06:27.000000000,2024-09-05 02:06:33.000000000,15.0,2024-09-05 02:25:24.000000000,2024-09-05 02:53:24,695,F,1,8.27,3,2,6,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,True
1487,4568,20557323,27.492000000000004,8286,2024-09-05 02:05:52.000000000,2024-09-05 02:06:20.000000000,30.0,2024-09-05 02:40:59.000000000,2024-09-05 03:08:59,691,F,9,139.41,3,2,6,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,True
1488,9479,20557321,54.92085478197756,6233,2024-09-05 02:05:51.000000000,2024-09-05 02:06:01.000000000,30.0,2024-09-05 02:50:23.000000000,2024-09-05 03:18:23,683,F,1,4.0,3,2,6,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False
1489,10297,20557319,25.517,5004,2024-09-05 02:03:59.000000000,2024-09-05 02:10:49.000000000,25.0,2024-09-05 02:14:10.000000000,2024-09-05 02:42:10,693,F,4,74.86,3,2,10,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,True
1490,3149,20557317,15.2075,2800,2024-09-05 02:03:33.000000000,2024-09-05 02:08:05.000000000,20.0,2024-09-05 02:51:35.000000000,2024-09-05 03:19:35,685,F,1,3.93,3,2,8,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,False
1491,4679,20557309,39.184,4584,2024-09-05 02:04:05.000000000,2024-09-05 02:04:14.000000000,20.0,2024-09-05 02:22:33.000000000,2024-09-05 02:50:33,703,F,2,20.93,3,2,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,True
1492,10039,20557307,63.832,4652,2024-09-05 01:59:06.000000000,2024-09-05 01:59:13.000000000,20.0,2024-09-05 02:24:30.000000000,2024-09-05 02:52:30,695,F,4,70.6,3,1,59,0.25881904510252074,0.9659258262890683,0.2588190451025211,-0.9659258262890682,False
1493,3255,20557305,54.92085478197756,4177,2024-09-05 02:00:37.000000000,2024-09-05 02:01:07.293065910,30.0,2024-09-05 02:21:26.000000000,2024-09-05 02:49:26,683,F,5,91.62,3,2,1,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683,True
1494,4742,20557303,13.2404,10374,2024-09-05 01:56:32.000000000,2024-09-05 01:57:20.000000000,30.0,2024-09-05 02:33:04.000000000,2024-09-05 03:01:04,683,F,2,34.26,3,1,57,0.25881904510252074,0.9659258262890683,0.7071067811865486,-0.7071067811865465,False
1495,4755,20557301,54.984,707,2024-09-05 01:56:14.000000000,2024-09-05 01:56:21.000000000,15.0,2024-09-05 02:08:22.000000000,2024-09-05 02:36:22,707,F,2,15.149999999999999,3,1,56,0.25881904510252074,0.9659258262890683,0.8660254037844393,-0.499999999999999,True
1496,3148,20557291,6.541200000000001,2882,2024-09-05 01:52:22.000000000,2024-09-05 01:53:18.000000000,30.0,2024-09-05 02:19:40.000000000,2024-09-05 02:47:40,683,F,1,8.27,3,1,53,0.25881904510252074,0.9659258262890683,0.9659258262890682,0.258819045102521,True
1497,3610,20557289,28.44,3920,2024-09-05 01:52:53.000000000,2024-09-05 01:53:23.293065910,10.0,2024-09-05 02:06:41.000000000,2024-09-05 02:34:41,689,F,3,56.05,3,1,53,0.25881904510252074,0.9659258262890683,0.9659258262890682,0.258819045102521,True
1498,4447,20557287,22.12,1755,2024-09-05 01:51:28.000000000,2024-09-05 02:03:16.000000000,10.0,2024-09-05 02:10:13.000000000,2024-09-05 02:38:13,685,F,2,18.52,3,2,3,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,True
1499,3435,20557281,39.5,4029,2024-09-05 01:49:13.000000000,2024-09-05 01:50:16.000000000,20.0,2024-09-05 02:06:50.000000000,2024-09-05 02:34:50,685,F,1,4.69,3,1,50,0.25881904510252074,0.9659258262890683,0.5000000000000006,0.8660254037844383,True
1500,3754,20557279,21.33,3458,2024-09-05 01:47:59.000000000,2024-09-05 01:48:10.000000000,30.0,2024-09-05 02:08:36.000000000,2024-09-05 02:36:36,709,F,4,153.11,3,1,48,0.25881904510252074,0.9659258262890683,-4.898587196589413e-16,1.0,True
1501,3149,20557277,73.98349999999999,6735,2024-09-05 01:45:49.000000000,2024-09-05 01:46:49.000000000,30.0,2024-09-05 02:11:46.000000000,2024-09-05 02:39:46,685,F,5,112.84,3,1,46,0.25881904510252074,0.9659258262890683,-0.5000000000000014,0.8660254037844378,True
1502,5863,20557271,26.07,2787,2024-09-05 01:44:43.000000000,2024-09-05 01:57:52.000000000,15.0,2024-09-05 02:07:20.000000000,2024-09-05 02:35:20,703,F,1,6.17,3,1,57,0.25881904510252074,0.9659258262890683,0.7071067811865486,-0.7071067811865465,True
1503,3250,20557269,32.0424,3920,2024-09-05 01:47:35.000000000,2024-09-05 01:47:52.000000000,35.0,2024-09-05 02:10:05.000000000,2024-09-05 02:38:05,683,F,5,85.81,3,1,47,0.25881904510252074,0.9659258262890683,-0.25881904510252096,0.9659258262890682,True
1504,5212,20557257,24.885,2807,2024-09-05 01:41:41.000000000,2024-09-05 01:44:24.000000000,15.0,2024-09-05 01:55:54.000000000,2024-09-05 02:23:54,683,F,3,64.7,3,1,44,0.25881904510252074,0.9659258262890683,-0.8660254037844392,0.4999999999999991,True
1505,3610,20557255,62.568,3147,2024-09-05 01:45:28.000000000,2024-09-05 01:45:58.293065910,10.0,2024-09-05 01:59:52.000000000,2024-09-05 02:27:52,689,F,4,65.23,3,1,45,0.25881904510252074,0.9659258262890683,-0.7071067811865472,0.7071067811865478,True
1506,3141,20557253,27.65,4405,2024-09-05 01:41:00.000000000,2024-09-05 01:42:06.000000000,10.0,2024-09-05 02:02:30.000000000,2024-09-05 02:30:30,695,F,3,100.75,3,1,42,0.25881904510252074,0.9659258262890683,-1.0,-4.286263797015736e-16,False
1507,4348,20557251,36.735,1903,2024-09-05 01:41:20.000000000,2024-09-05 01:41:51.000000000,25.0,2024-09-05 02:01:40.000000000,2024-09-05 02:29:40,683,F,1,12.05,3,1,41,0.25881904510252074,0.9659258262890683,-0.9659258262890678,-0.25881904510252257,True
1508,11467,20557247,2.765,1915,2024-09-05 01:38:08.000000000,2024-09-05 02:09:25.000000000,15.0,2024-09-05 02:36:03.000000000,2024-09-05 03:04:03,697,F,1,8.27,3,2,9,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,False
1509,9551,20557243,17.775,784,2024-09-05 01:35:13.000000000,2024-09-05 01:35:35.000000000,20.0,2024-09-05 01:46:11.000000000,2024-09-05 02:14:11,707,F,2,76.13,3,1,35,0.25881904510252074,0.9659258262890683,0.2588190451025208,-0.9659258262890683,True
1510,3750,20557241,42.344,3135,2024-09-05 01:34:25.000000000,2024-09-05 01:34:55.293065910,30.0,2024-09-05 02:03:48.000000000,2024-09-05 02:31:48,683,F,3,23.13,3,1,34,0.25881904510252074,0.9659258262890683,0.4999999999999998,-0.8660254037844388,True
1511,8717,20557239,54.92085478197756,2840,2024-09-05 01:34:18.000000000,2024-09-05 01:34:43.000000000,20.0,2024-09-05 02:20:06.000000000,2024-09-05 02:48:06,683,F,3,18.37,3,1,34,0.25881904510252074,0.9659258262890683,0.4999999999999998,-0.8660254037844388,False
1512,9361,20557237,54.92085478197756,4464,2024-09-05 01:34:44.000000000,2024-09-05 01:36:20.000000000,15.0,2024-09-05 01:52:12.000000000,2024-09-05 02:20:12,707,F,1,51.94,3,1,36,0.25881904510252074,0.9659258262890683,3.6739403974420594e-16,-1.0,True
1513,6299,20557233,60.924800000000005,3915,2024-09-05 01:33:30.000000000,2024-09-05 01:33:38.000000000,20.0,2024-09-05 01:55:49.000000000,2024-09-05 02:23:49,683,F,2,39.099999999999994,3,1,33,0.25881904510252074,0.9659258262890683,0.7071067811865471,-0.7071067811865479,True
1514,7721,20557231,22.7125,3521,2024-09-05 01:33:21.000000000,2024-09-05 01:33:37.000000000,20.0,2024-09-05 01:47:12.000000000,2024-09-05 02:15:12,703,F,2,21.58,3,1,33,0.25881904510252074,0.9659258262890683,0.7071067811865471,-0.7071067811865479,True
1515,8367,20557227,26.465,1906,2024-09-05 01:33:00.000000000,2024-09-05 01:34:06.000000000,20.0,2024-09-05 01:52:50.000000000,2024-09-05 02:20:50,707,F,1,17.26,3,1,34,0.25881904510252074,0.9659258262890683,0.4999999999999998,-0.8660254037844388,True
1516,10505,20557223,54.92085478197756,3792,2024-09-05 01:31:07.000000000,2024-09-05 01:33:54.000000000,25.0,2024-09-05 02:00:40.000000000,2024-09-05 02:28:40,683,F,2,17.18,3,1,33,0.25881904510252074,0.9659258262890683,0.7071067811865471,-0.7071067811865479,True
1517,8929,20557215,34.760000000000005,5206,2024-09-05 01:28:32.000000000,2024-09-05 01:30:42.000000000,15.0,2024-09-05 01:38:24.000000000,2024-09-05 02:06:24,683,F,2,17.18,3,1,30,0.25881904510252074,0.9659258262890683,1.0,1.1943401194869635e-15,True
1518,3148,20557207,9.6064,1962,2024-09-05 01:27:09.000000000,2024-09-05 01:27:23.000000000,30.0,2024-09-05 02:01:43.000000000,2024-09-05 02:29:43,683,F,2,29.43,3,1,27,0.25881904510252074,0.9659258262890683,0.7071067811865474,0.7071067811865477,True
1519,10039,20557203,10.112000000000002,1775,2024-09-05 01:27:25.000000000,2024-09-05 01:27:55.293065910,10.0,2024-09-05 01:28:00.000000000,2024-09-05 01:56:00,695,F,1,16.36,3,1,27,0.25881904510252074,0.9659258262890683,0.7071067811865474,0.7071067811865477,True
1520,11803,20557199,2.765,1534,2024-09-05 01:25:28.000000000,2024-09-05 01:26:31.000000000,10.0,2024-09-05 01:39:05.083525794,2024-09-05 02:01:54,695,F,1,21.16,3,1,26,0.25881904510252074,0.9659258262890683,0.5,0.8660254037844386,True
1521,8377,20557197,54.92085478197756,2704,2024-09-05 01:25:07.000000000,2024-09-05 01:28:42.000000000,20.0,2024-09-05 01:40:27.000000000,2024-09-05 02:08:27,695,F,1,3.65,3,1,28,0.25881904510252074,0.9659258262890683,0.8660254037844384,0.5000000000000006,True
1522,7621,20557195,56.88,7749,2024-09-05 01:24:24.000000000,2024-09-05 01:24:45.000000000,20.0,2024-09-05 01:39:09.000000000,2024-09-05 02:07:09,683,F,2,43.42,3,1,24,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,True
1523,6299,20557193,99.4768,3700,2024-09-05 01:23:48.000000000,2024-09-05 01:24:18.293065910,20.0,2024-09-05 01:34:38.000000000,2024-09-05 02:02:38,683,F,3,24.9,3,1,24,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,True
1524,3592,20557189,25.28,6711,2024-09-05 01:23:39.000000000,2024-09-05 01:23:53.000000000,25.0,2024-09-05 01:51:27.083525794,2024-09-05 02:19:55,683,F,1,38.61,3,1,23,0.25881904510252074,0.9659258262890683,-0.25881904510252157,0.9659258262890681,True
1525,10931,20557183,47.3528,4516,2024-09-05 01:24:53.000000000,2024-09-05 01:31:37.000000000,15.0,2024-09-05 01:54:55.000000000,2024-09-05 02:22:55,691,F,1,23.48,3,1,31,0.25881904510252074,0.9659258262890683,0.9659258262890684,-0.2588190451025202,False
1526,8377,20557181,21.6855,1707,2024-09-05 01:21:32.000000000,2024-09-05 01:23:50.000000000,20.0,2024-09-05 01:34:37.000000000,2024-09-05 02:02:37,695,F,2,35.739999999999995,3,1,23,0.25881904510252074,0.9659258262890683,-0.25881904510252157,0.9659258262890681,True
1527,3148,20557179,16.353,2710,2024-09-05 01:20:50.000000000,2024-09-05 01:21:06.000000000,30.0,2024-09-05 01:53:34.000000000,2024-09-05 02:21:34,683,F,1,23.45,3,1,21,0.25881904510252074,0.9659258262890683,-0.7071067811865477,0.7071067811865474,True
1528,3582,20557177,54.92085478197756,6022,2024-09-05 01:20:00.000000000,2024-09-05 01:32:04.000000000,25.0,2024-09-05 01:54:30.000000000,2024-09-05 02:22:30,709,F,3,60.519999999999996,3,1,32,0.25881904510252074,0.9659258262890683,0.8660254037844392,-0.4999999999999992,True
1529,3522,20557173,101.752,3895,2024-09-05 01:20:17.000000000,2024-09-05 01:20:25.000000000,35.0,2024-09-05 01:44:30.000000000,2024-09-05 02:12:30,685,F,4,35.97,3,1,20,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,True
1530,7621,20557171,29.072000000000003,5837,2024-09-05 01:19:46.000000000,2024-09-05 01:22:23.000000000,20.0,2024-09-05 01:44:24.000000000,2024-09-05 02:12:24,683,F,4,62.04,3,1,22,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,True
1531,4060,20557169,15.01,9240,2024-09-05 01:19:16.000000000,2024-09-05 01:19:26.000000000,15.0,2024-09-05 01:37:45.000000000,2024-09-05 02:05:45,693,F,1,8.27,3,1,19,0.25881904510252074,0.9659258262890683,-0.9659258262890684,0.2588190451025203,True
1532,9319,20557167,53.088,2007,2024-09-05 01:18:43.000000000,2024-09-05 01:18:53.000000000,15.0,2024-09-05 01:25:14.000000000,2024-09-05 01:53:14,683,F,3,55.01,3,1,18,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,True
1533,3141,20557163,26.86,878,2024-09-05 01:17:00.000000000,2024-09-05 01:18:06.000000000,25.0,2024-09-05 01:54:34.000000000,2024-09-05 02:22:34,695,F,2,16.54,3,1,18,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,False
1534,11925,20557159,5.688000000000001,3594,2024-09-05 01:17:24.000000000,2024-09-05 01:17:37.000000000,20.0,2024-09-05 01:33:15.000000000,2024-09-05 02:01:15,707,F,1,43.71,3,1,17,0.25881904510252074,0.9659258262890683,-0.9659258262890683,-0.25881904510252063,True
1535,9591,20557157,19.75,4952,2024-09-05 01:17:50.000000000,2024-09-05 01:48:26.000000000,20.0,2024-09-05 02:07:33.000000000,2024-09-05 02:35:33,687,F,1,27.18,3,1,48,0.25881904510252074,0.9659258262890683,-4.898587196589413e-16,1.0,True
1536,4679,20557153,22.752,1951,2024-09-05 01:14:23.000000000,2024-09-05 01:14:40.000000000,20.0,2024-09-05 01:28:15.000000000,2024-09-05 01:56:15,703,F,4,46.239999999999995,3,1,14,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,True
1537,3816,20557151,14.378,2911,2024-09-05 01:14:11.000000000,2024-09-05 01:14:15.000000000,25.0,2024-09-05 01:31:50.000000000,2024-09-05 01:59:50,683,F,2,14.44,3,1,14,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,True
1538,10151,20557149,54.92085478197756,2278,2024-09-05 01:13:25.000000000,2024-09-05 01:13:55.293065910,20.0,2024-09-05 01:36:29.376591704,2024-09-05 02:30:22,685,F,1,8.27,3,1,13,0.25881904510252074,0.9659258262890683,-0.2588190451025208,-0.9659258262890683,True
1539,3944,20557145,4.74,8323,2024-09-05 01:12:00.000000000,2024-09-05 01:17:27.000000000,10.0,2024-09-05 01:44:39.000000000,2024-09-05 02:12:39,689,F,3,39.14,3,1,17,0.25881904510252074,0.9659258262890683,-0.9659258262890683,-0.25881904510252063,False
1540,8365,20557141,51.19200000000001,3207,2024-09-05 01:12:00.000000000,2024-09-05 01:12:34.000000000,20.0,2024-09-05 01:29:51.000000000,2024-09-05 01:57:51,707,F,3,39.14,3,1,12,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,True
1541,9361,20557135,10.665,2466,2024-09-05 01:10:16.000000000,2024-09-05 01:10:46.293065910,15.0,2024-09-05 01:28:20.376591704,2024-09-05 01:57:19,707,F,1,6.17,3,1,10,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,True
1542,3522,20557133,15.01,5194,2024-09-05 01:09:58.000000000,2024-09-05 01:10:11.000000000,30.0,2024-09-05 01:35:38.000000000,2024-09-05 02:03:38,685,F,1,8.27,3,1,10,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,True
1543,6579,20557131,24.095,6275,2024-09-05 01:09:00.000000000,2024-09-05 01:12:15.000000000,20.0,2024-09-05 01:36:09.000000000,2024-09-05 02:04:09,683,F,4,98.7,3,1,12,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,True
1544,11879,20557127,11.534,4909,2024-09-05 01:09:35.000000000,2024-09-05 01:09:52.000000000,15.0,2024-09-05 01:20:08.000000000,2024-09-05 01:48:08,683,F,2,35.730000000000004,3,1,9,0.25881904510252074,0.9659258262890683,0.7071067811865476,-0.7071067811865475,True
1545,11721,20557125,9.006,4991,2024-09-05 01:09:27.000000000,2024-09-05 01:10:46.000000000,25.0,2024-09-05 01:50:43.000000000,2024-09-05 02:18:43,687,F,2,55.589999999999996,3,1,10,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,False
1546,11193,20557123,8.216,6901,2024-09-05 01:08:54.000000000,2024-09-05 01:09:24.293065910,15.0,2024-09-05 01:23:53.000000000,2024-09-05 01:51:53,693,F,2,31.56,3,1,9,0.25881904510252074,0.9659258262890683,0.7071067811865476,-0.7071067811865475,True
1547,9787,20557121,11.376,1249,2024-09-05 01:08:38.000000000,2024-09-05 01:08:42.000000000,20.0,2024-09-05 01:21:45.000000000,2024-09-05 01:49:45,683,F,2,40.14,3,1,8,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,True
1548,9551,20557119,22.12,8841,2024-09-05 01:08:25.000000000,2024-09-05 01:08:31.000000000,15.0,2024-09-05 01:29:56.000000000,2024-09-05 01:57:56,707,F,1,1.56,3,1,8,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,False
1549,7335,20557117,22.752,8145,2024-09-05 01:07:08.000000000,2024-09-05 01:07:24.000000000,20.0,2024-09-05 01:20:22.000000000,2024-09-05 01:48:22,709,F,5,113.98,3,1,7,0.25881904510252074,0.9659258262890683,0.9659258262890683,-0.25881904510252063,True
1550,8799,20557115,23.5104,2997,2024-09-05 01:06:59.000000000,2024-09-05 01:29:38.000000000,42.0,2024-09-05 02:06:42.000000000,2024-09-05 02:34:42,703,F,2,13.21,3,1,29,0.25881904510252074,0.9659258262890683,0.9659258262890683,0.25881904510252074,True
1551,3754,20557111,18.17,1544,2024-09-05 01:11:46.000000000,2024-09-05 01:11:56.000000000,40.0,2024-09-05 01:54:30.083525794,2024-09-05 02:15:06,709,F,4,27.43,3,1,11,0.25881904510252074,0.9659258262890683,0.258819045102521,-0.9659258262890682,True
1552,5853,20557109,11.060000000000002,1853,2024-09-05 01:05:19.000000000,2024-09-05 01:05:46.000000000,15.0,2024-09-05 01:21:29.000000000,2024-09-05 01:49:29,707,F,2,20.96,3,1,5,0.25881904510252074,0.9659258262890683,0.9659258262890683,0.25881904510252074,True
1553,5014,20557105,54.92085478197756,5913,2024-09-05 01:03:16.000000000,2024-09-05 01:26:44.000000000,20.0,2024-09-05 01:29:08.000000000,2024-09-05 01:57:08,683,F,7,114.46,3,1,26,0.25881904510252074,0.9659258262890683,0.5,0.8660254037844386,True
1554,4755,20557103,62.56800000000001,2282,2024-09-05 01:02:08.000000000,2024-09-05 01:02:14.000000000,15.0,2024-09-05 01:19:48.083525794,2024-09-05 01:42:30,707,F,3,78.66,3,1,2,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,True
